epsilon_in(e),epsilon_out(E),nanoparticle_charge(V),counterion_valency(v),total_gridpoints(g),cpmd_fake_mass(M),fake_temperature(k),R,R_v,FD,Good(1)/Bad(0),Time
2,30,-100,3,1692,3,0.1,652.89,829.483,-2.50742,0,262m28.441s
2,30,-20,1,1692,6,0.0025,0.0693962,0.383955,-2.50744,0,292m11.503s
160,30,-100,1,1692,50,0.1,200.749,835.063,-2.50935,0,301m9.346s
160,30,-20,1,132,30,0.05,0.0237954,0.141674,-2.51623,0,10m21.507s
2,30,-100,1,1692,6,0.1,0,0,-2.51682,0,302m36.434s
2,78.5,-20,3,132,3,0.015,0.0259922,0.108505,-2.52594,0,9m25.984s
160,78.5,-100,3,1692,50,0.015,41.6813,41.2102,-2.52649,0,263m4.399s
160,30,-20,2,752,100,0.015,0.0996515,0.60728,-2.53563,0,53m30.010s
160,78.5,-20,2,752,100,0.0025,0.0229496,0.136932,-2.53652,0,56m29.999s
2,78.5,-100,3,752,6,0.05,2.42219,1.80945,-2.54549,0,57m45.083s
160,78.5,-20,3,752,30,0.0025,0.0887099,0.728999,-2.55113,0,58m4.973s
2,30,-100,2,1692,3,0.1,0,0,-2.55523,0,270m8.207s
2,78.5,-20,3,132,18,0.015,0.0065097,0.0481249,-2.55556,0,9m36.610s
2,30,-60,1,752,1,0.05,48.9898,53.8678,-2.56171,0,66m3.631s
160,150,-60,2,132,36,0.05,0.078395,0.221397,-2.56464,0,37m43.535s
2,30,-60,2,752,1,0.05,105.966,65.2505,-2.56773,0,59m49.845s
160,30,-60,2,752,50,0.1,16.7397,56.8784,-2.57041,0,58m27.074s
160,150,-20,3,132,36,0.005,0.0124947,0.186318,-2.57082,0,10m4.121s
2,78.5,-20,2,752,50,0.0025,0.0174795,0.11376,-2.57134,0,54m10.903s
160,150,-100,3,752,36,0.025,0.43011,0.574317,-2.57322,0,95m51.203s
160,30,-60,2,752,36,0.1,15.9738,32.5436,-2.58052,0,57m52.686s
2,78.5,-20,2,132,18,0.015,0.00643911,0.0536045,-2.58497,0,9m24.554s
2,150,-60,2,1692,36,0.0025,0.136592,0.982895,-2.59083,0,262m57.351s
2,78.5,-20,3,132,30,0.015,0.00922725,0.0595927,-2.59508,0,9m46.213s
160,150,-60,1,132,30,0.05,0.0439623,0.235254,-2.59666,0,43m27.028s
160,78.5,-60,3,132,3,0.05,1.32045,7.37427,-2.60308,0,10m7.767s
2,150,-60,3,1692,100,0.005,0.23924,0.503462,-2.61184,0,256m22.110s
160,30,-60,2,752,30,0.1,14.6013,28.1133,-2.6124,0,58m25.674s
160,78.5,-100,1,1692,36,0.025,0.364489,0.89457,-2.61636,0,301m7.031s
160,150,-20,2,132,100,0.005,0.0034657,0.0584092,-2.62313,0,9m21.305s
2,78.5,-20,3,132,6,0.015,0.0292705,0.110408,-2.62344,0,9m46.381s
160,30,-20,3,132,30,0.025,6.83488,73.4082,-2.62405,0,9m19.424s
160,78.5,-100,3,752,100,0.1,12.2681,43.4803,-2.6307,0,58m3.153s
2,78.5,-20,3,752,30,0.0025,0.0288189,0.142733,-2.631,0,54m51.112s
160,78.5,-20,3,752,36,0.0025,0.114105,0.705159,-2.63177,0,58m40.600s
160,150,-20,1,132,50,0.005,0.00412278,0.12358,-2.63507,0,9m36.229s
160,30,-20,1,132,18,0.05,0.0382007,0.168583,-2.63646,0,9m48.147s
160,150,-60,1,132,50,0.05,0.0337626,0.152644,-2.64182,0,44m40.398s
2,30,-100,1,1692,3,0.1,603.309,1440.77,-2.6464,0,301m21.187s
160,150,-100,1,752,50,0.015,1.22133,5.58347,-2.65609,0,111m7.665s
160,150,-20,2,132,50,0.005,0.00632269,0.11551,-2.65915,0,9m15.450s
2,150,-20,1,132,100,0.005,0.00106649,0.024399,-2.6661,0,9m57.959s
2,150,-20,2,132,6,0.005,0.00800725,0.225428,-2.68778,0,9m41.771s
2,150,-60,3,752,100,0.015,0.0114496,0.10358,-2.68926,0,55m19.912s
2,78.5,-20,3,752,18,0.0025,0.0231978,0.115873,-2.69051,0,53m56.082s
2,78.5,-20,3,752,36,0.0025,0.0296711,0.130959,-2.69129,0,54m27.726s
160,30,-20,2,132,36,0.015,1.53E+06,788761,-2.69131,0,9m36.944s
160,30,-20,2,132,18,0.1,394.994,1244.02,-2.69976,0,9m12.781s
2,78.5,-20,2,132,50,0.015,0.00192813,0.0243855,-2.70999,0,9m44.559s
2,30,-60,3,752,100,0.1,17.5591,59.3137,-2.71196,0,57m2.209s
2,30,-60,3,752,50,0.1,16.456,51.3778,-2.71243,0,56m59.370s
160,78.5,-20,2,132,50,0.015,0.00483368,0.060391,-2.71364,0,9m28.636s
2,30,-60,2,752,100,0.1,13.6696,46.9174,-2.72466,0,59m10.913s
2,78.5,-20,2,1692,36,0.001,0.0228043,0.146885,-2.72949,0,254m31.876s
2,150,-20,1,132,36,0.005,0.00107056,0.0645762,-2.73121,0,10m12.167s
2,78.5,-60,1,752,100,0.025,0.0273707,0.474817,-2.73253,0,63m39.632s
160,78.5,-100,2,1692,50,0.015,44.9889,44.1755,-2.73494,0,270m28.530s
2,30,-60,3,752,30,0.1,16.1287,50.8319,-2.73717,0,57m8.997s
160,78.5,-60,3,752,36,0.025,0.344656,0.705317,-2.7391,0,58m9.826s
160,150,-60,3,132,100,0.1,0.114162,0.37781,-2.74027,0,36m10.611s
160,78.5,-20,3,132,36,0.025,0.0394836,0.141522,-2.74603,0,12m17.553s
160,30,-60,3,752,18,0.1,33.7427,29.9236,-2.74717,0,62m47.154s
2,30,-60,2,752,50,0.1,13.0504,52.0328,-2.74992,0,58m46.705s
2,78.5,-100,3,752,100,0.1,12.2704,44.8029,-2.76228,0,58m10.953s
160,30,-20,1,132,36,0.05,0.0277686,0.245521,-2.76228,0,9m52.404s
2,30,-60,3,752,36,0.1,17.7306,42.3023,-2.76506,0,57m28.654s
160,30,-20,3,1692,30,0.005,0.509417,1.24472,-2.76948,0,250m26.700s
2,78.5,-20,2,132,100,0.015,0.000538926,0.0146704,-2.76999,0,9m23.306s
2,30,-60,1,1692,3,0.025,0.680363,0.679366,-2.77091,0,278m46.182s
2,78.5,-100,3,752,30,0.1,10.9947,44.2182,-2.77155,0,57m32.238s
2,150,-20,2,132,18,0.005,0.00800247,0.136895,-2.7729,0,9m46.120s
160,150,-20,1,132,100,0.005,0.00213698,0.0577312,-2.7744,0,10m59.196s
2,150,-60,3,132,30,0.1,0.15428,0.952794,-2.78109,0,9m57.787s
160,30,-20,3,752,18,0.015,0.206254,0.529882,-2.78158,0,52m38.581s
160,30,-20,2,132,50,0.05,9020.76,59770.4,-2.78637,0,9m15.850s
2,150,-20,1,132,50,0.005,0.00185913,0.0448709,-2.78844,0,10m3.405s
2,78.5,-100,3,752,50,0.1,12.072,52.6231,-2.79151,0,57m58.911s
160,30,-60,2,1692,50,0.05,15.2247,50.4983,-2.79623,0,271m41.388s
160,78.5,-100,3,752,50,0.1,16.2554,34.2762,-2.79691,0,57m14.497s
2,78.5,-100,3,752,36,0.1,13.4339,49.3383,-2.79736,0,57m46.252s
160,78.5,-60,3,752,30,0.025,0.490647,0.860023,-2.80466,0,57m3.221s
2,78.5,-60,3,1692,50,0.015,0.113876,0.689232,-2.80528,0,259m12.474s
2,30,-60,2,752,36,0.1,13.3934,48.3533,-2.8101,0,58m50.713s
2,150,-60,2,132,3,0.05,0.155599,0.536397,-2.81556,0,10m44.506s
160,30,-60,1,1692,30,0.025,3.74708,3.46297,-2.82111,0,275m55.115s
2,150,-20,1,132,18,0.005,0.00557447,0.132183,-2.82696,0,10m14.449s
2,78.5,-20,2,132,36,0.015,0.000638114,0.016431,-2.83019,0,9m13.667s
2,150,-20,3,752,30,0.001,0.00675346,0.128903,-2.83148,0,55m40.344s
2,150,-60,3,132,50,0.1,0.0389018,0.258787,-2.83355,0,10m7.046s
2,150,-20,3,132,18,0.005,0.011475,0.135172,-2.83567,0,13m13.395s
2,150,-20,1,752,50,0.001,0.0102713,0.322681,-2.83779,0,56m25.266s
2,78.5,-20,1,1692,30,0.001,0.0234078,0.193534,-2.8379,0,256m47.051s
2,150,-60,3,1692,30,0.005,0.182996,0.505039,-2.83821,0,256m59.604s
2,78.5,-60,1,752,50,0.025,0.0111241,0.137968,-2.83995,0,63m59.241s
2,30,-60,3,752,18,0.1,15.573,45.788,-2.84725,0,57m17.101s
160,150,-100,1,752,36,0.025,0.201065,0.539483,-2.84917,0,112m31.830s
2,30,-60,2,752,30,0.1,16.1477,56.0671,-2.85472,0,59m36.762s
2,78.5,-20,2,1692,100,0.001,0.0122127,0.114407,-2.86048,0,255m25.792s
2,150,-60,3,132,100,0.1,0.197352,1.21911,-2.86239,0,9m56.360s
2,30,-60,2,752,18,0.1,14.3614,51.8591,-2.86436,0,59m7.291s
2,78.5,-100,2,1692,18,0.025,6.02268,5.08373,-2.86495,0,270m28.677s
160,150,-20,2,132,36,0.005,0.0104374,0.182195,-2.87036,0,9m12.203s
2,78.5,-100,2,752,50,0.1,16.2572,58.0823,-2.87994,0,68m6.127s
2,78.5,-100,3,752,18,0.1,12.9942,49.3283,-2.88017,0,57m59.574s
2,150,-20,2,752,30,0.001,0.00627535,0.116983,-2.88288,0,54m26.826s
160,30,-60,2,1692,100,0.05,16.5103,69.4367,-2.88975,0,266m48.920s
2,78.5,-20,2,132,3,0.015,0.0194967,0.106088,-2.89462,0,9m9.465s
2,78.5,-20,2,132,6,0.015,0.0181743,0.108255,-2.89778,0,10m8.633s
160,78.5,-20,3,132,50,0.025,0.0214725,0.102772,-2.89798,0,11m34.947s
2,78.5,-60,2,752,6,0.015,0.728583,1.44102,-2.89905,0,63m19.266s
160,150,-100,1,752,100,0.025,0.243629,0.695114,-2.8993,0,108m14.291s
160,30,-20,2,132,30,0.1,34848.8,150576,-2.90199,0,9m17.931s
160,150,-60,1,132,100,0.05,0.0625121,0.397993,-2.90333,0,46m16.653s
2,78.5,-60,1,752,36,0.025,0.031183,0.257955,-2.90346,0,64m11.177s
2,78.5,-20,2,1692,50,0.001,0.0259328,0.191024,-2.91634,0,255m20.090s
160,78.5,-100,1,752,30,0.05,2.63581,3.4214,-2.91792,0,74m34.848s
160,30,-20,2,752,50,0.015,0.0761525,0.307447,-2.9186,0,53m15.526s
2,78.5,-60,2,1692,100,0.015,0.0465854,0.601099,-2.91933,0,271m2.747s
2,78.5,-100,2,752,100,0.1,10.1909,41.524,-2.9196,0,67m29.510s
160,78.5,-100,2,752,100,0.1,9.53738,39.7458,-2.91973,0,61m24.237s
160,150,-60,1,132,18,0.05,0.0436893,0.390649,-2.92866,0,44m38.410s
160,150,-60,3,1692,100,0.005,0.175238,0.990887,-2.93099,0,292m21.653s
2,150,-60,1,1692,36,0.0025,0.115466,0.937141,-2.93987,0,276m30.690s
160,30,-20,1,1692,18,0.001,0.298467,6.9731,-2.94131,0,262m44.619s
160,30,-60,2,752,18,0.1,13.5487,20.9801,-2.94148,0,58m6.630s
2,78.5,-20,2,132,30,0.015,0.00765036,0.0645254,-2.94204,0,9m18.894s
160,150,-60,2,1692,100,0.005,0.0920404,0.725521,-2.94475,0,298m9.129s
2,30,-60,3,752,6,0.1,15.8758,45.6965,-2.94501,0,57m16.203s
2,150,-60,3,752,30,0.015,0.0318982,0.208366,-2.95087,0,55m41.678s
2,78.5,-100,2,752,30,0.1,10.8164,39.7013,-2.95897,0,61m54.684s
160,78.5,-60,2,1692,50,0.005,1.00896,2.10719,-2.95899,0,264m28.482s
2,30,-60,3,752,3,0.1,18.0551,40.38,-2.96011,0,56m56.751s
2,150,-20,1,132,6,0.005,0.00818891,0.403097,-2.96111,0,10m43.768s
2,150,-60,2,752,50,0.015,0.224247,0.466061,-2.96785,0,57m34.253s
2,30,-20,3,1692,100,0.005,0.00617405,0.096412,-2.97406,0,288m17.484s
2,78.5,-100,2,752,36,0.1,11.7452,53.3513,-2.98028,0,67m14.916s
2,30,-60,2,752,6,0.1,14.994,39.8329,-2.98032,0,59m22.959s
2,78.5,-100,2,752,6,0.05,1.64091,1.51972,-2.981,0,62m13.829s
160,150,-60,3,752,100,0.015,0.282923,0.503417,-2.985,0,85m41.161s
2,30,-60,1,752,100,0.1,8.58831,47.503,-2.9886,0,65m46.382s
160,30,-20,3,132,100,0.05,0.465812,3.50539,-2.99529,0,9m1.745s
2,150,-20,3,752,50,0.001,0.0243458,0.338785,-3.00686,0,55m20.181s
160,30,-60,1,752,100,0.1,10.3801,51.169,-3.0083,0,64m26.358s
160,78.5,-60,1,752,30,0.015,0.204858,0.688363,-3.00887,0,63m24.662s
160,78.5,-20,2,132,30,0.015,0.0156786,0.0997146,-3.01003,0,9m11.062s
2,78.5,-60,1,752,18,0.025,0.0379971,0.345201,-3.01005,0,63m50.036s
2,78.5,-60,1,752,30,0.025,0.0418194,0.276678,-3.01157,0,64m4.189s
2,78.5,-60,2,1692,50,0.015,0.13495,0.731937,-3.0152,0,271m7.991s
160,78.5,-60,1,752,100,0.025,0.0283677,0.193684,-3.02369,0,63m17.740s
2,30,-60,2,752,3,0.1,15.2663,46.3646,-3.02456,0,59m21.874s
160,150,-100,2,752,50,0.025,3.06066,6.40609,-3.02521,0,88m14.474s
2,78.5,-100,2,752,18,0.1,11.9787,52.371,-3.02632,0,62m14.307s
2,78.5,-60,3,752,6,0.015,0.84929,1.45415,-3.03141,0,55m24.295s
160,78.5,-20,2,752,30,0.0025,0.0502757,0.547766,-3.04261,0,56m11.707s
2,78.5,-60,3,1692,30,0.015,0.243399,0.596944,-3.0429,0,256m4.459s
2,30,-20,3,1692,36,0.005,0.0077911,0.0977351,-3.04502,0,287m19.817s
160,30,-20,3,132,36,0.1,0.472724,1.67082,-3.05462,0,9m1.894s
2,30,-20,3,1692,50,0.005,0.010702,0.163267,-3.06374,0,288m16.484s
160,150,-20,1,132,30,0.005,0.00337814,0.126315,-3.0707,0,9m44.504s
160,150,-20,3,752,100,0.001,0.0352766,0.449632,-3.07322,0,52m8.009s
160,150,-20,1,132,36,0.005,0.00703111,0.182327,-3.0879,0,9m41.315s
160,78.5,-100,2,752,50,0.1,10.7209,26.6832,-3.09532,0,61m30.284s
2,30,-20,3,1692,30,0.005,0.0107018,0.151387,-3.09536,0,287m28.390s
2,150,-60,1,1692,50,0.0025,0.191967,1.42875,-3.09912,0,275m59.990s
2,150,-60,2,1692,100,0.005,0.21645,0.486867,-3.09979,0,262m21.686s
160,150,-60,3,132,30,0.1,0.146422,0.345083,-3.10028,0,38m41.132s
2,78.5,-60,3,1692,36,0.015,0.288189,0.766549,-3.10336,0,263m39.135s
2,30,-20,1,132,3,0.05,0.0109715,0.144438,-3.10435,0,40m1.519s
2,30,-60,3,1692,36,0.05,16.8024,62.2827,-3.10488,0,258m20.726s
2,30,-60,1,752,30,0.1,7.81793,49.677,-3.11126,0,66m9.649s
160,150,-20,2,132,30,0.005,0.00581942,0.121697,-3.11223,0,9m0.176s
160,30,-20,3,132,50,0.05,0.484486,3.69676,-3.11893,0,9m14.953s
160,30,-60,1,752,50,0.1,11.1263,43.3505,-3.12013,0,64m18.362s
160,78.5,-20,3,132,3,0.005,0.318038,8.40542,-3.12253,0,11m25.375s
2,150,-60,1,132,6,0.05,0.0422441,0.324355,-3.12834,0,12m36.576s
2,30,-60,3,1692,50,0.05,17.05,62.594,-3.12875,0,258m45.722s
2,78.5,-100,3,1692,50,0.05,14.7187,64.8816,-3.13139,0,262m11.396s
2,30,-20,2,1692,36,0.005,0.00397484,0.0681501,-3.13241,0,289m48.354s
160,78.5,-20,3,132,100,0.025,0.00536689,0.0450406,-3.13335,0,12m8.554s
2,30,-20,3,1692,18,0.005,0.0503131,0.338246,-3.13697,0,285m11.790s
2,150,-60,3,132,18,0.1,0.124036,0.320029,-3.1373,0,9m47.081s
160,30,-20,1,132,6,0.05,0.0248279,0.126024,-3.14111,0,10m9.776s
2,150,-60,3,752,50,0.015,0.208909,0.468065,-3.14463,0,55m14.677s
2,30,-60,1,752,50,0.1,10.5743,48.8709,-3.14698,0,66m15.372s
160,30,-20,2,132,100,0.025,51.5986,609.58,-3.14902,0,9m50.017s
160,78.5,-20,1,132,3,0.0025,0.098443,7.26431,-3.15134,0,10m13.908s
2,30,-20,1,132,100,0.05,0.0261427,0.410344,-3.15274,0,46m54.239s
2,30,-60,3,1692,18,0.05,17.104,56.2706,-3.15391,0,258m12.477s
2,150,-20,2,752,50,0.001,0.0134748,0.261341,-3.159,0,54m26.248s
2,150,-60,3,132,36,0.1,0.052922,0.292577,-3.15929,0,10m12.531s
160,78.5,-20,2,752,50,0.0025,0.0122614,0.169887,-3.16125,0,56m20.703s
2,30,-20,1,132,36,0.05,0.0301894,0.403784,-3.16522,0,42m46.455s
160,78.5,-60,2,752,36,0.025,0.330951,0.683027,-3.16767,0,57m39.519s
2,150,-60,2,752,100,0.015,0.0112633,0.11757,-3.17168,0,57m25.810s
2,30,-60,3,1692,30,0.05,17.1754,57.9763,-3.17291,0,258m59.921s
160,78.5,-20,3,132,30,0.025,0.0337282,0.123774,-3.17739,0,12m1.085s
160,30,-20,3,132,36,0.05,0.781346,4.858,-3.17849,0,9m6.601s
2,30,-60,1,752,18,0.1,11.6104,50.0603,-3.17992,0,65m56.133s
2,30,-20,2,1692,100,0.005,0.00462356,0.105625,-3.1843,0,286m10.986s
2,30,-60,2,1692,100,0.05,15.1064,76.9434,-3.1866,0,264m3.015s
160,30,-60,1,752,36,0.1,10.2784,30.2413,-3.18932,0,64m3.041s
2,30,-60,1,752,36,0.1,9.98743,59.5102,-3.1909,0,66m23.718s
2,30,-20,1,132,50,0.05,0.00995619,0.139222,-3.1948,0,47m17.802s
160,150,-60,3,752,36,0.015,0.282118,0.515436,-3.19804,0,90m9.905s
160,78.5,-20,2,132,18,0.015,0.015522,0.111692,-3.20098,0,9m29.591s
2,30,-60,2,1692,30,0.05,15.5562,64.1613,-3.20391,0,264m12.029s
2,30,-60,2,1692,50,0.05,12.8871,59.8425,-3.20581,0,264m12.065s
2,78.5,-20,1,752,6,0.001,0.0594633,1.41374,-3.21131,0,56m8.756s
160,78.5,-60,1,752,50,0.025,0.137282,0.485334,-3.21221,0,63m26.089s
2,30,-60,2,1692,36,0.05,13.1701,53.1536,-3.21577,0,265m44.850s
2,150,-20,2,752,100,0.001,0.00315945,0.0657953,-3.21744,0,54m44.537s
2,78.5,-20,1,752,18,0.0025,0.00874705,0.102561,-3.21799,0,55m21.746s
2,30,-20,3,1692,6,0.005,0.364515,0.734137,-3.22229,0,288m34.204s
2,150,-60,1,132,18,0.05,0.0567612,0.236611,-3.22406,0,12m30.619s
2,30,-20,2,1692,18,0.005,0.0306894,0.25095,-3.22509,0,288m20.741s
2,78.5,-100,3,1692,36,0.05,14.5854,46.5052,-3.22834,0,262m26.997s
2,30,-60,2,1692,18,0.05,12.8539,58.9458,-3.23148,0,263m37.181s
2,30,-60,1,752,6,0.1,10.5393,47.8269,-3.23883,0,66m30.570s
2,150,-60,2,132,50,0.1,0.0553828,0.308789,-3.23938,0,10m38.881s
2,150,-20,1,752,30,0.001,0.00328342,0.0968906,-3.24202,0,56m47.297s
2,78.5,-100,2,1692,100,0.05,10.8509,60.1605,-3.244,0,270m14.732s
160,78.5,-60,2,1692,100,0.015,0.485744,0.984117,-3.25431,0,264m28.404s
2,150,-60,2,1692,30,0.005,0.155561,0.491357,-3.25596,0,262m32.449s
160,150,-100,1,132,6,0.025,0.760944,8.93037,-3.2596,0,41m4.763s
160,30,-20,2,752,36,0.015,0.089999,0.304015,-3.26212,0,53m7.608s
2,78.5,-60,2,1692,36,0.015,0.249114,0.834504,-3.26823,0,270m15.551s
2,78.5,-20,1,1692,100,0.001,0.000978596,0.0782183,-3.27434,0,256m49.770s
160,150,-20,2,132,18,0.005,0.0142546,0.396715,-3.27455,0,9m16.620s
2,78.5,-20,2,1692,30,0.001,0.026499,0.180056,-3.27514,0,252m43.138s
160,150,-60,3,132,18,0.1,0.202119,0.397064,-3.2767,0,40m6.663s
160,30,-60,3,1692,18,0.05,116.754,379.171,-3.27697,0,266m35.336s
160,30,-20,1,1692,30,0.0025,0.136623,0.535961,-3.28029,0,260m35.801s
160,30,-20,1,1692,36,0.005,0.276583,0.559018,-3.28034,0,257m42.233s
2,150,-20,1,752,100,0.001,0.00191503,0.0698219,-3.28435,0,56m48.035s
160,78.5,-100,3,752,18,0.05,7.80618,12.8562,-3.29429,0,58m18.174s
2,30,-20,1,1692,3,0.0025,0.147868,0.655396,-3.29687,0,292m49.637s
160,30,-20,2,752,30,0.015,0.197699,0.506155,-3.30007,0,53m22.589s
2,150,-60,2,132,30,0.1,0.0511662,0.330403,-3.30299,0,10m37.041s
2,30,-20,2,1692,30,0.005,0.00760593,0.0812152,-3.31089,0,287m54.834s
2,30,-60,1,752,3,0.1,11.9149,42.9274,-3.31311,0,65m58.600s
160,30,-60,1,752,30,0.1,10.6097,24.5184,-3.31331,0,64m5.172s
160,78.5,-20,2,132,6,0.015,0.0442439,0.433507,-3.32979,0,9m15.126s
160,78.5,-20,1,132,100,0.015,0.00323241,0.0427894,-3.333,0,10m42.712s
160,78.5,-100,1,1692,50,0.015,28.7619,44.2287,-3.33362,0,301m27.327s
2,30,-20,2,1692,50,0.005,0.0041263,0.08649,-3.33368,0,286m58.458s
2,78.5,-20,2,752,100,0.0025,0.00326778,0.0540396,-3.33524,0,53m36.060s
2,78.5,-100,3,1692,30,0.05,13.9537,40.4198,-3.33647,0,262m46.513s
2,150,-60,1,132,3,0.05,0.108517,0.553783,-3.33664,0,12m31.786s
2,150,-60,3,752,36,0.015,0.165208,0.461232,-3.33664,0,55m39.771s
2,78.5,-60,1,752,6,0.015,0.518031,1.50868,-3.33901,0,63m57.416s
2,30,-60,3,752,1,0.1,18.68,18.1267,-3.34011,0,57m0.848s
2,30,-20,1,132,30,0.05,0.0109593,0.131897,-3.34145,0,45m37.633s
2,78.5,-60,2,1692,30,0.015,0.267555,0.672774,-3.34594,0,270m46.799s
160,30,-60,1,1692,18,0.015,2.01196,12.2683,-3.35281,0,276m16.486s
2,30,-60,3,1692,6,0.05,17.6492,56.5804,-3.36105,0,258m53.727s
2,78.5,-100,1,752,50,0.1,8.17772,49.1137,-3.37202,0,75m0.867s
2,78.5,-100,1,752,30,0.1,6.63724,46.2354,-3.37766,0,74m46.424s
160,30,-20,3,132,30,0.1,0.614574,2.16801,-3.3839,0,9m1.084s
2,78.5,-100,2,1692,50,0.05,14.1723,79.787,-3.39116,0,270m35.365s
160,150,-100,1,1692,100,0.015,0.0934784,0.6618,-3.3978,0,330m45.007s
160,30,-20,2,132,36,0.025,7.48003,96.3415,-3.40074,0,9m7.688s
2,150,-20,2,752,36,0.001,0.0100083,0.291978,-3.40231,0,53m51.846s
2,78.5,-20,3,132,1,0.015,0.0565908,0.404421,-3.40312,0,9m22.317s
160,78.5,-100,3,1692,50,0.05,7466.42,1619.94,-3.41238,0,262m55.806s
160,150,-20,2,752,100,0.001,0.0164576,0.374102,-3.41456,0,53m32.578s
2,150,-20,1,132,30,0.005,0.00137549,0.0381496,-3.41783,0,10m28.571s
2,78.5,-100,1,752,100,0.1,8.28864,55.4104,-3.41811,0,74m47.847s
2,30,-60,2,1692,6,0.05,12.0804,46.8654,-3.41963,0,264m19.280s
160,78.5,-20,2,752,36,0.0025,0.0645239,0.659015,-3.42454,0,55m42.505s
2,30,-60,1,1692,100,0.05,7.81643,55.3353,-3.42951,0,279m48.162s
2,78.5,-100,1,752,36,0.1,7.64349,44.2209,-3.43212,0,74m37.095s
2,78.5,-20,2,1692,18,0.001,0.0142363,0.133266,-3.44081,0,253m46.406s
2,30,-20,1,132,6,0.05,0.0131103,0.162273,-3.44649,0,46m32.489s
2,150,-60,2,132,100,0.1,0.11478,0.730786,-3.45311,0,10m20.742s
2,78.5,-20,3,132,30,0.025,0.0120077,0.0594073,-3.45388,0,9m38.370s
2,78.5,-20,1,1692,36,0.001,0.0153622,0.140999,-3.45889,0,256m50.852s
160,150,-60,3,132,36,0.1,0.372265,0.501318,-3.47678,0,39m11.774s
160,150,-100,2,752,100,0.05,1.22353,1.36055,-3.48541,0,87m43.457s
160,30,-20,2,132,50,0.015,8.26054,149.601,-3.49159,0,9m7.884s
160,78.5,-60,2,752,30,0.025,0.948662,1.69063,-3.49626,0,58m13.968s
2,78.5,-20,2,752,36,0.0025,0.0227712,0.135434,-3.49914,0,53m23.591s
160,78.5,-100,1,752,100,0.1,7.532,47.4127,-3.50413,0,74m48.588s
2,78.5,-20,1,1692,18,0.001,0.014616,0.148346,-3.51403,0,256m55.416s
2,30,-60,1,1692,50,0.05,8.21337,51.2063,-3.51587,0,280m14.667s
2,150,-60,2,752,30,0.015,0.0310889,0.256597,-3.52001,0,57m53.698s
2,150,-20,3,132,6,0.005,0.0183453,0.359281,-3.52047,0,13m17.294s
2,78.5,-100,2,1692,36,0.05,12.1423,47.1314,-3.5349,0,270m14.478s
2,30,-60,1,1692,36,0.05,8.95328,65.6963,-3.54161,0,279m20.890s
160,78.5,-100,3,132,3,0.1,2075.62,5711.45,-3.54215,0,10m21.850s
160,78.5,-20,1,1692,100,0.001,0.00993383,0.131584,-3.54539,0,261m23.210s
2,30,-60,1,1692,18,0.05,8.80032,62.7338,-3.54939,0,279m50.663s
2,30,-20,1,132,18,0.05,0.0220337,0.302723,-3.55124,0,43m51.314s
160,30,-20,3,752,100,0.025,0.664367,3.54372,-3.55464,0,52m22.868s
160,150,-60,1,1692,100,0.005,0.0408441,0.548399,-3.57097,0,307m4.428s
160,78.5,-60,2,132,3,0.05,1.08093,7.66806,-3.5733,0,10m37.853s
2,150,-60,2,132,36,0.1,0.0721462,0.47364,-3.57694,0,10m24.258s
160,30,-60,1,1692,100,0.05,10.2933,65.5372,-3.58248,0,276m26.739s
160,150,-20,2,752,36,0.001,0.0263617,0.519766,-3.58422,0,53m54.453s
160,30,-20,3,132,18,0.1,0.398469,0.756585,-3.58656,0,9m20.889s
160,30,-20,2,132,18,0.05,116.749,515.589,-3.59329,0,9m9.709s
160,30,-20,2,132,3,0.05,457.632,1226.84,-3.59383,0,9m18.474s
2,78.5,-100,1,752,18,0.1,10.5797,63.39,-3.59833,0,74m26.921s
160,30,-20,2,132,50,0.1,0.794356,4.26303,-3.60077,0,9m17.708s
2,30,-60,1,1692,30,0.05,9.74255,64.6075,-3.60269,0,279m23.091s
160,150,-100,3,752,100,0.05,1.67055,1.45426,-3.60318,0,95m4.199s
2,78.5,-100,2,1692,30,0.05,10.5338,29.8204,-3.60657,0,270m20.070s
160,78.5,-100,2,1692,100,0.05,11.8963,25.1787,-3.61219,0,269m50.299s
160,78.5,-60,3,752,100,0.05,0.562963,1.91241,-3.61471,0,57m56.045s
2,150,-60,3,132,6,0.1,0.181995,0.497391,-3.62539,0,10m1.828s
2,150,-20,1,752,36,0.001,0.0101106,0.474544,-3.62707,0,56m24.529s
160,150,-60,2,132,100,0.1,0.119014,0.562551,-3.63092,0,41m33.950s
2,78.5,-100,1,752,6,0.05,1.21338,1.80319,-3.63571,0,74m40.559s
160,150,-100,1,752,50,0.025,2.7511,7.86927,-3.64439,0,111m48.019s
160,78.5,-20,3,752,50,0.005,0.0401424,0.24717,-3.64694,0,57m37.473s
160,78.5,-60,3,752,18,0.025,83.5552,119.778,-3.65157,0,58m0.461s
160,78.5,-100,3,752,36,0.1,29.7475,13.7688,-3.65279,0,57m38.053s
160,150,-60,3,132,50,0.1,0.250204,0.553446,-3.66596,0,41m1.657s
160,78.5,-100,1,752,50,0.1,6.72929,34.2298,-3.66897,0,74m32.795s
160,78.5,-20,3,132,18,0.025,0.0284072,0.120843,-3.67122,0,11m42.892s
160,30,-60,1,1692,50,0.05,8.84411,40.7971,-3.6747,0,277m30.462s
